id,course_id,question_text,options,correct_answer,explanation,has_latex,difficulty_score,image_url,explanation_image_url
505,6,AC signal is of much higher frequency than that of DC signal.,"{""A"": ""True"", ""B"": ""False""}",1,"DC (Direct Current) has a frequency of 0 Hz. AC (Alternating Current) can have a wide range of frequencies (e.g., 50 Hz, 60 Hz, or much higher). While AC has a non-zero frequency, the statement 'much higher' is a generalization that isn't universally true.",False,1.2,,
506,6,The most commonly used transistor arrangement is ______ arrangement.,"{""A"": ""common emitter"", ""B"": ""common collector"", ""C"": ""common base"", ""D"": ""none of the above""}",0,"The common-emitter configuration is the most widely used because it provides both significant current gain and voltage gain, making it versatile for amplification purposes.",False,1.2,,
507,6,"In a transistor, $I_C = 100$ mA and $I_E = 100.5$ mA. The value of $\alpha_{DC}$ is-","{""A"": ""100"", ""B"": ""0.995"", ""C"": ""50"", ""D"": ""200""}",1,"The DC alpha ($\alpha_{DC}$) is the ratio of collector current to emitter current ($\frac{I_C}{I_E}$). Therefore, $\alpha_{DC} = \frac{100\text{ mA}}{100.5\text{ mA}} \approx 0.995$.",True,1.8,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_3290e4c138fd_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_3290e4c138fd_e.png
508,6,How many doped regions exist in a diode?,"{""A"": ""1"", ""B"": ""4"", ""C"": ""2"", ""D"": ""3""}",2,A standard diode is formed by joining two doped semiconductor regions: a p-type region and an n-type region.,False,1.0,,
509,6,Using the BJT for amplification involves 3 states.,"{""A"": ""True"", ""B"": ""False""}",1,"For linear amplification, a BJT is operated in the active region. The other two states, cut-off and saturation, are primarily used for switching applications, not amplification.",False,1.2,,
510,6,The TRIAC and DIAC are all bidirectional devices.,"{""A"": ""True"", ""B"": ""False""}",0,"Both TRIACs and DIACs are types of thyristors that are designed to conduct current in both directions, making them suitable for controlling AC power.",False,1.0,,
511,6,An application of thyristor is in liquid level regulators.,"{""A"": ""True"", ""B"": ""False""}",0,"Thyristors can be used in control circuits, including those for regulating liquid levels, by switching pumps or valves on and off based on sensor inputs.",False,1.2,,
512,6,A silicon controlled switch has the advantage of faster turn-off with pulses on either gate terminal over the silicon controlled rectifier.,"{""A"": ""True"", ""B"": ""False""}",0,"An SCS has both an anode gate and a cathode gate, allowing for more versatile and faster turn-off control compared to an SCR, which can typically only be turned off by reducing its anode current.",False,1.44,,
513,6,The silicon controlled switch is more limited in terms of maximum current and voltage ratings.,"{""A"": ""True"", ""B"": ""False""}",0,"While offering more control, the SCS is generally available in lower power ratings, meaning it cannot handle the same high levels of current and voltage as a standard SCR.",False,1.2,,
514,6,The electrons in the conduction band are called valence electrons.,"{""A"": ""True"", ""B"": ""False""}",1,Electrons in the conduction band are called free electrons or conduction electrons. Valence electrons are those located in the outermost shell (valence band) of an atom.,False,1.5,,
515,6,The reason why conductivity increases in conductors is the predominant increase in random variations of the atoms aiding with the flow of electrons at rising temperatures.,"{""A"": ""True"", ""B"": ""False""}",1,"In conductors (metals), increasing temperature increases the random vibrations of atoms, which impedes the flow of electrons and thus *increases* resistance (decreases conductivity).",False,1.8,,
516,6,Internal dynamic resistance of a complete diode is the ratio of the change in forward voltage over change in forward current.,"{""A"": ""True"", ""B"": ""False""}",0,"The dynamic or AC resistance of a diode ($r'_d$) is defined by the slope of its V-I characteristic curve, which is the change in voltage ($\Delta V_F$) divided by the corresponding change in current ($\Delta I_F$).",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_677ab887fd57_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_677ab887fd57_e.png
517,6,"In npn transistor action, conventional current flows in the direction of electron current.","{""A"": ""True"", ""B"": ""False""}",1,"Conventional current is defined as the direction of positive charge flow, which is opposite to the direction of electron flow.",False,1.5,,
518,6,A Zener diode is destroyed if it carries more than rated current stated in the data sheet.,"{""A"": ""True"", ""B"": ""False""}",0,"Like any component, a Zener diode has a maximum power dissipation rating. If the current flowing through it in the breakdown region is excessive, it will overheat and be permanently damaged.",False,1.2,,
519,6,The collector of the transistor is moderately doped.,"{""A"": ""True"", ""B"": ""False""}",0,"In a BJT, the collector region is doped less heavily than the emitter but more heavily than the base. This is referred to as moderate doping.",False,1.0,,
520,6,"At the base-emitter junction of a transistor, one finds high resistance.","{""A"": ""True"", ""B"": ""False""}",1,"For normal operation as an amplifier, the base-emitter junction of a BJT is forward-biased, which results in a very low resistance.",False,1.2,,
521,6,A variation in environmental temperature while using a measuring instrument can result in measurement errors.,"{""A"": ""True"", ""B"": ""False""}",0,"Temperature changes can affect the internal resistance and calibration of measuring instruments, as well as the behavior of the circuit being measured, leading to inaccurate readings. This is a common source of experimental error.",False,1.2,,
522,6,The voltage out of a bridge rectifier is a,"{""A"": ""Half-wave signal"", ""B"": ""Full-wave signal"", ""C"": ""Bridge-rectified signal"", ""D"": ""Sine wave""}",1,"A bridge rectifier inverts the negative half-cycles of an AC input to produce an output that consists of a series of positive-only pulses, which is known as a full-wave rectified signal.",False,1.2,,
523,6,______ is the escaped valence electron.,"{""A"": ""Free proton"", ""B"": ""Free electron"", ""C"": ""Free neutron"", ""D"": ""An isotope""}",1,"When a valence electron gains enough energy to escape from its atom's outer shell, it becomes a free electron, capable of contributing to electrical current.",False,1.0,,
524,6,"When an atom acquires energy and leaves the valence shell, it becomes a free electron in the","{""A"": ""Insulation band"", ""B"": ""Ionised band"", ""C"": ""Valence band"", ""D"": ""Conduction band""}",3,The conduction band is the energy level that free electrons occupy. Electrons must gain enough energy to jump from the valence band to the conduction band to become free.,False,1.2,,
525,6,Free electrons are also called... electrons.,"{""A"": ""Insulation electrons"", ""B"": ""Conduction electrons"", ""C"": ""Semi conductive electrons"", ""D"": ""Valence Electrons""}",1,Electrons that have gained enough energy to move into the conduction band are free from their atoms and are called conduction electrons.,False,1.0,,
526,6,______ is the difference in energy between the valence band and the conduction band.,"{""A"": ""Valence gap"", ""B"": ""Band gap"", ""C"": ""Energy gap"", ""D"": ""B and C""}",3,This energy difference is known as both the energy gap and the band gap. It represents the energy required for a valence electron to become a free electron.,False,1.2,,
527,6,"In an npn transistor, the majority carriers in the emitter are?","{""A"": ""Free electrons"", ""B"": ""Holes"", ""C"": ""Neither"", ""D"": ""Both""}",0,"The emitter of an npn transistor is an n-type material. In n-type material, the majority charge carriers are free electrons.",False,1.2,,
528,6,Intrinsic semiconductors have covalent bonds forming a tetrahedral structure.,"{""A"": ""True"", ""B"": ""False""}",0,"In a pure (intrinsic) silicon or germanium crystal, each atom forms four covalent bonds with its neighbors, creating a stable three-dimensional crystal lattice structure.",False,1.2,,
529,6,The barrier potential across each silicon depletion layer is?,"{""A"": ""0 V"", ""B"": ""0.3 V"", ""C"": ""0.7 V"", ""D"": ""1 V""}",2,"The barrier potential is the inherent voltage across the depletion region of a p-n junction. For silicon diodes, this value is approximately 0.7 V at room temperature.",False,1.0,,
530,6,The emitter diode is usually?,"{""A"": ""Forward biased"", ""B"": ""Reverse biased"", ""C"": ""Nonconducting"", ""D"": ""Operating in the breakdown region""}",0,"For a BJT to operate in its active region for amplification, the base-emitter junction (often called the emitter diode) must be forward-biased.",False,1.2,,
531,6,"For normal operation of the transistor, the collector diode has to be.....","{""A"": ""Forward biased"", ""B"": ""Reverse biased"", ""C"": ""Nonconducting"", ""D"": ""Operating in the breakdown region""}",1,"To operate a BJT in the active region for amplification, the base-collector junction (often called the collector diode) must be reverse-biased.",False,1.2,,
532,6,A trivalent impurity increases conductivity of a semiconductor material when added to it.,"{""A"": ""True"", ""B"": ""False""}",0,"Adding a trivalent impurity (like boron) to a semiconductor creates holes, which act as charge carriers. This process, called doping, increases the material's conductivity.",False,1.2,,
533,6,The base of an npn transistor is thin and...,"{""A"": ""Heavily doped"", ""B"": ""Lightly doped"", ""C"": ""Metallic"", ""D"": ""Doped by a pentavalent material""}",1,The base region is made physically thin and is lightly doped to ensure that most electrons from the emitter pass through to the collector without recombining.,False,1.44,,
534,6,Biasing is when voltage is used to cause a diode to conduct voltage unidirectionally.,"{""A"": ""True"", ""B"": ""False""}",0,"Biasing a diode involves applying a DC voltage to control its operation. Forward biasing allows current to flow in one direction, while reverse biasing blocks it, achieving unidirectional current flow.",False,1.2,,
535,6,The beta of a transistor is the ratio of the,"{""A"": ""Collector current to emitter current"", ""B"": ""Collector current to base current"", ""C"": ""Base current to collector current"", ""D"": ""Emitter current to collector current""}",1,"Beta ($\beta_{DC}$), or the DC current gain, is a fundamental parameter of a BJT, defined as the ratio of the collector current ($I_C$) to the base current ($I_B$).",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_015d695f193a_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_015d695f193a_e.png
536,6,______ is a material having a three-dimensional periodic array of atoms.,"{""A"": ""Crystalline solid"", ""B"": ""Amorphous Solid"", ""C"": ""Polycrystalline solid"", ""D"": ""Non-amorphous solid""}",0,"A crystalline solid is characterized by a highly ordered, repeating, three-dimensional arrangement of its atoms, ions, or molecules.",False,1.0,,
537,6,All the following are electronic devices made of semi-conductive materials EXCEPT...,"{""A"": ""Transistors"", ""B"": ""Integrated circuits"", ""C"": ""Light-emitting diodes (LEDs)"", ""D"": ""None of the Above""}",3,"Transistors, integrated circuits, and LEDs are all fundamental electronic components that are manufactured using semiconductor materials.",False,1.0,,
538,6,"When reverse-biased, a diode ideally appears as a short circuit.","{""A"": ""True"", ""B"": ""False""}",1,"An ideally reverse-biased diode allows no current to flow, so it appears as an open circuit, not a short circuit.",False,1.5,,
539,6,______ is a three terminal device for which the current at one terminal controls the electrical behaviour of the other terminals.,"{""A"": ""Field Effect Transistor"", ""B"": ""Amorphous Solid"", ""C"": ""Bipolar Junction Transistor"", ""D"": ""Diode""}",2,"This defines a Bipolar Junction Transistor (BJT), where a small base current controls a much larger collector current. A FET is voltage-controlled.",False,1.44,,
540,6,Which of the following element does not have a neutron?,"{""A"": ""Sodium"", ""B"": ""Nitrogen"", ""C"": ""Silicon"", ""D"": ""Hydrogen""}",3,"The most common isotope of hydrogen, protium, consists of only one proton and one electron, with no neutrons in its nucleus.",False,1.0,,
541,6,The reverse current consists of minority-carrier current and avalanche current.,"{""A"": ""True"", ""B"": ""False""}",0,"In a reverse-biased diode, a small leakage current exists due to minority carriers. If the reverse voltage is high enough to reach the breakdown point, a much larger avalanche current also flows.",False,1.2,,
542,6,The energy enough to move a valence electron from the outer shell and atom's influence is,"{""A"": ""Nuclear energy"", ""B"": ""Chemical energy"", ""C"": ""Potential energy"", ""D"": ""Ionization energy""}",3,"Ionization energy is the minimum amount of energy required to remove a valence electron from an isolated, neutral atom.",False,1.0,,
543,6,______ contributes to the electrical properties of a material and its ability to conduct electrical current.,"{""A"": ""Molecules"", ""B"": ""Electrons"", ""C"": ""Atoms"", ""D"": ""Elements""}",2,"The atomic structure of a material, specifically the arrangement and energy of its valence electrons, determines its electrical properties and whether it acts as a conductor, insulator, or semiconductor.",False,1.2,,
544,6,How is a pn junction formed?,"{""A"": ""When a conductor and a semiconductor material is joined."", ""B"": ""When two different types of semi-conductive materials are joined."", ""C"": ""When two different types of conductive materials are joined."", ""D"": ""When two different types of insulator materials are joined.""}",1,A p-n junction is the boundary created by joining a p-type semiconductor (with an excess of holes) and an n-type semiconductor (with an excess of free electrons).,False,1.0,,
545,6,Each discrete distance (orbit) from the nucleus corresponds to a certain ______,"{""A"": ""Energy level"", ""B"": ""Speed level"", ""C"": ""Distance level"", ""D"": ""Mass number""}",0,"In atomic models, electrons can only exist in specific orbits or shells, each of which corresponds to a distinct, quantized energy level.",False,1.0,,
546,6,______ Is the process of losing a valence electron?,"{""A"": ""Excitement of an atom"", ""B"": ""Doping"", ""C"": ""Radiation"", ""D"": ""Ionisation""}",3,"Ionization is the process by which an atom gains or loses an electron, resulting in a net electrical charge. Losing an electron creates a positive ion.",False,1.0,,
547,6,Which of these electrons has a higher energy and are less tightly bound to the atom?,"{""A"": ""Electrons in orbit farther from the nucleus"", ""B"": ""Electrons in orbit close to the nucleus"", ""C"": ""Electrons in the middle of the nucleus"", ""D"": ""Both electrons in orbit that are farther and close to the nucleus""}",0,"Electrons in outer shells are at higher energy levels and experience a weaker electrostatic pull from the nucleus, making them less tightly bound than inner-shell electrons.",False,1.2,,
548,6,"The letter n in the formula $N_e = 2n^2$, represents...","{""A"": ""The number of atoms"", ""B"": ""The number of the shell"", ""C"": ""The number of protons"", ""D"": ""The number of neutrons""}",1,"This formula calculates the maximum number of electrons ($N_e$) that can occupy a specific electron shell, where 'n' is the principal quantum number or shell number.",True,1.5,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a9ba5cbfd1f8_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a9ba5cbfd1f8_e.png
549,6,"With the same secondary voltage and filter, which has the most ripple?","{""A"": ""Impossible to say"", ""B"": ""Full-wave rectifier"", ""C"": ""Bridge rectifier"", ""D"": ""Half-wave rectifier""}",3,"A half-wave rectifier only utilizes one half of the AC cycle, creating larger gaps between voltage peaks. This results in a much higher ripple voltage compared to full-wave or bridge rectifiers, which use both half-cycles.",False,2.4,,
550,6,The three terminals of a bipolar junction transistor are called,"{""A"": ""p, n, p"", ""B"": ""n, p, n"", ""C"": ""base, emitter, collector"", ""D"": ""input, output, ground""}",2,"These are the standard names for the three terminals of a BJT, corresponding to the three doped semiconductor layers.",False,1.0,,
551,6,A FET is a,"{""A"": ""Unipolar device"", ""B"": ""Current controlled device"", ""C"": ""Voltage controlled device"", ""D"": ""Both a and c""}",3,A Field-Effect Transistor (FET) is a unipolar device because it operates using only one type of charge carrier (either electrons or holes). It is also a voltage-controlled device because the voltage at the gate controls the current flow from source to drain.,False,1.44,,
552,6,A JFET always operates with the,"{""A"": ""gate-to-source pn junction reverse-biased"", ""B"": ""gate-to-source pn junction forward-biased"", ""C"": ""drain connected to ground"", ""D"": ""gate connected to the source""}",0,Proper operation of a JFET requires the gate-source junction to be reverse-biased. This creates a depletion region that controls the width of the channel and thus the drain current.,False,1.2,,
553,6,"A certain JFET datasheet gives $V_{GS(off)} = -11$ V. The pinch-off voltage, $V_P$,","{""A"": ""is -11 V"", ""B"": ""is unknown"", ""C"": ""is +11 V"", ""D"": ""depends on the $V_{GS(off)}$""}",2,"The pinch-off voltage ($V_P$) and the gate-source cutoff voltage ($V_{GS(off)}$) are always equal in magnitude but opposite in sign. If $V_{GS(off)} = -11\text{ V}$, then $V_P = +11\text{ V}$.",True,1.8,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a8662b591cd7_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_a8662b591cd7_e.png
554,6,How many valence electrons does a germanium atom have?,"{""A"": ""0"", ""B"": ""1"", ""C"": ""2"", ""D"": ""4""}",3,"Germanium, like silicon, is in Group IV of the periodic table, which means it is a semiconductor with four valence electrons in its outermost shell.",False,1.0,,
555,6,The first transistor was invented in 1938.,"{""A"": ""True"", ""B"": ""False""}",1,The first working point-contact transistor was invented in 1947 at Bell Labs.,False,1.0,,
556,6,The output frequency of a half-wave rectifier is twice the input frequency.,"{""A"": ""True"", ""B"": ""False""}",1,The output frequency of a half-wave rectifier is the same as the input frequency. It is the full-wave rectifier that produces an output frequency that is twice the input frequency.,False,1.5,,
557,6,PIV stands for positive inverse voltage.,"{""A"": ""True"", ""B"": ""False""}",1,PIV stands for Peak Inverse Voltage. It is the maximum reverse-bias voltage that a diode can withstand without breaking down.,False,1.0,,
558,6,A forward biased Ge diode has an exponential curve representing the current flow.,"{""A"": ""True"", ""B"": ""False""}",0,"The relationship between forward voltage and forward current in any semiconductor diode, including germanium (Ge), is non-linear and can be described by an exponential equation (the Shockley diode equation).",False,1.2,,
559,6,Which of these is the best description of a zener diode?,"{""A"": ""It is a rectifier diode."", ""B"": ""It is a constant-voltage device."", ""C"": ""It is a constant-current device."", ""D"": ""It works in the forward region.""}",1,"When operated in its reverse breakdown region, a Zener diode maintains a nearly constant voltage across its terminals, making it ideal for voltage regulation.",False,1.2,,
560,6,The capacitance of a varactor diode increases when the reverse voltage across it,"{""A"": ""decreases"", ""B"": ""increases"", ""C"": ""breaks down"", ""D"": ""stores charges""}",0,"The capacitance of a varactor is inversely proportional to the width of its depletion layer. Decreasing the reverse voltage narrows the depletion layer, which in turn increases the capacitance.",False,1.44,,
561,6,The device associated with voltage-controlled capacitance is a?,"{""A"": ""Light-emitting diode"", ""B"": ""Photodiode"", ""C"": ""Varactor diode"", ""D"": ""Zener diode""}",2,"A varactor diode is specifically designed to function as a variable capacitor, where its capacitance is controlled by the amount of reverse-bias voltage applied to it.",False,1.0,,
562,6,"If the depletion layer width decreases, the capacitance","{""A"": ""increases"", ""B"": ""decreases"", ""C"": ""reverses"", ""D"": ""remains constant""}",0,"The depletion layer acts as the dielectric of a capacitor. As the distance between the capacitor plates (the width of the depletion layer) decreases, the capacitance increases.",False,1.2,,
563,6,"If the ambient temperature of a high-intensity LED increases, its luminous flux output","{""A"": ""increases"", ""B"": ""decreases"", ""C"": ""reverses"", ""D"": ""remains constant""}",1,The efficiency of an LED in converting electricity to light decreases as its temperature rises. This results in a lower light output (luminous flux) at higher temperatures.,False,1.8,,
